accessGroup,author,category,changeDate,enabled,hitCount,name,severity,valid,targets,detailPage
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"DNS zone transfer request [A1101]",1,true,"All",https://localhost/console/rule/224/details
"All","ESET","AutoResolve","2023-08-02T16:12:56Z",true,0,"DNS-over-HTTP from common applications [X9805]",3,true,"All",https://localhost/console/rule/1075/details
"All","ESET","Persistence","2023-08-02T16:12:57Z",false,0,"Domain Account Creation Using PowerShell [D0104]",2,true,"All",https://localhost/console/rule/1189/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"Domain trust discovery [D1102]",1,true,"All",https://localhost/console/rule/567/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"Domain trust enumeration via NLTest/ADFind [C1118]",1,true,"All",https://localhost/console/rule/460/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:51Z",false,0,"Domain user added to administrator group [A1001]",2,true,"All",https://localhost/console/rule/220/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:57Z",false,0,"Domain user added to group [A1000]",1,true,"All",https://localhost/console/rule/1157/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:51Z",false,0,"Domain user created [A1002]",1,true,"All",https://localhost/console/rule/221/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"Domain users discovery via net.exe [C1114]",1,true,"All",https://localhost/console/rule/455/details
"All","ESET","Registry - Altering Security Features","2023-08-02T16:12:53Z",false,0,"Downgrade Windows to Windows Preinstallation Environment [D0220]",2,true,"All",https://localhost/console/rule/477/details
"All","ESET","File System","2023-08-02T16:12:50Z",true,0,"Driver copied via RDP clipboard [A0326]",3,true,"All",https://localhost/console/rule/121/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",true,0,"Driver Signing policy compromised [A0230]",3,true,"All",https://localhost/console/rule/94/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",true,0,"Dropped executable similar to known malware [X0402]",3,true,"All",https://localhost/console/rule/1070/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"Dsquery was executed [A1100]",1,true,"All",https://localhost/console/rule/223/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Dump attempt in command-line [C0438]",1,true,"All",https://localhost/console/rule/351/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"dwwin.exe executed [C0421]",1,true,"All",https://localhost/console/rule/335/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Dynamic DNS provider connection [A0506]",2,true,"All",https://localhost/console/rule/185/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",false,0,"Echo Redirection Over SMB Shares [E0421]",2,true,"All",https://localhost/console/rule/610/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",true,0,"Echo Redirection Over SMB to Suspicious File [E0431]",3,true,"All",https://localhost/console/rule/621/details
"All","ESET","Experimental","2023-08-02T16:12:57Z",false,0,"Elevated execution with prompt (via authtrampoline) [M0407]",2,true,"All",https://localhost/console/rule/1260/details
"All","ESET","Discovery","2023-08-02T16:12:55Z",false,0,"Elevated integrity level detection [F1112]",1,true,"All",https://localhost/console/rule/897/details
"All","ESET","Persistence","2023-08-02T16:12:56Z",false,0,"Emond rule added/modified [M0105]",2,true,"All",https://localhost/console/rule/1031/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",true,0,"Enable Hide500Users attribute [M1000]",3,true,"All",https://localhost/console/rule/1049/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Encoded Visual Basic script file executed [A0437]",1,true,"All",https://localhost/console/rule/155/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",true,0,"Encryption of files [B0602]",3,true,"All",https://localhost/console/rule/265/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"Enterprise admins group members discovery via net.exe [C1113]",1,true,"All",https://localhost/console/rule/454/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"Enumeration for privilege escalation through SharpUp application [C1112b]",1,true,"All",https://localhost/console/rule/453/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"Enumeration for privilege escalation through windows-exploit-suggester [C1112a]",1,true,"All",https://localhost/console/rule/452/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Esentutl in command-line [C0450]",1,true,"All",https://localhost/console/rule/363/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:51Z",true,0,"ESET registry item has been set [C0201a]",3,true,"All",https://localhost/console/rule/282/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:51Z",false,0,"ESET registry item has been set [C0201b]",1,true,"All",https://localhost/console/rule/283/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:51Z",true,0,"ESET service registry item has been set [C0202]",3,true,"All",https://localhost/console/rule/284/details
"All","ESET","AutoResolve","2023-08-02T16:12:56Z",true,0,"EsetIpBlacklist.A detection on non listening port [X9804]",3,true,"All",https://localhost/console/rule/1074/details
"All","ESET","Office","2023-08-02T16:12:55Z",false,0,"Excel Add-in registry modified [F0800]",1,true,"All",https://localhost/console/rule/871/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Exchange PSSnapin Loaded via Add-PSSnapin (cmdline) [E0424]",1,true,"All",https://localhost/console/rule/613/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Exchange Unified Messaging Service Suspicious Child Process [E0425]",2,true,"All",https://localhost/console/rule/614/details
"All","ESET","File System","2023-08-02T16:12:50Z",true,0,"Executable copied to %WINDIR% via RDP clipboard [A0324c]",3,true,"All",https://localhost/console/rule/118/details
"All","ESET","File System","2023-08-02T16:12:56Z",false,0,"Executable copied via RDP clipboard [A0324b]",1,true,"All",https://localhost/console/rule/1129/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",true,0,"Executable similar to known malware [X0401]",3,true,"All",https://localhost/console/rule/1069/details
"All","ESET","File system","2023-08-02T16:12:57Z",false,0,"Executable was written via Group Policy [F0307]",1,true,"All",https://localhost/console/rule/1223/details
"All","ESET","File System","2023-08-02T16:12:53Z",false,0,"Executable Written to Remote Network Share [D0323]",2,true,"All",https://localhost/console/rule/480/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",true,0,"Executed file from memory [L0408]",3,true,"All",https://localhost/console/rule/960/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",false,0,"Executed Renamed plink.exe [D0450]",2,true,"All",https://localhost/console/rule/519/details
"All","ESET","File System","2023-08-02T16:12:57Z",false,0,"Execution of an executable copied via RDP clipboard [A0449b]",1,true,"All",https://localhost/console/rule/1144/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Execution of MpCmdRun with download parameter [A0448]",2,true,"All",https://localhost/console/rule/171/details
"All","ESET","File System","2023-08-02T16:12:51Z",false,0,"Execution of suspicious executable copied via RDP clipboard from %WINDIR% [A0449c]",2,true,"All",https://localhost/console/rule/173/details
"All","ESET","File System","2023-08-02T16:12:51Z",false,0,"Execution of suspicious executable copied via RDP clipboard [A0449a]",2,true,"All",https://localhost/console/rule/172/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Exploit kit (Rig-v) - suspicious communication [B0505]",2,true,"All",https://localhost/console/rule/262/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Exploit kit (Sundown) - possible suspicious communication [B0506]",2,true,"All",https://localhost/console/rule/263/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Exploitable application has been executed [C0402]",2,true,"All",https://localhost/console/rule/315/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",true,0,"Explorer.exe executed script process [A0402]",3,true,"All",https://localhost/console/rule/123/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Explorer.exe Loading Suspicious .Net Assembly [E0472]",2,true,"All",https://localhost/console/rule/650/details
"All","ESET","Communication","2023-08-02T16:12:55Z",false,0,"External network connection from rundll32.exe started from a compromised process [F0510b]",2,true,"All",https://localhost/console/rule/869/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"External network connection from rundll32.exe started from an unpopular process [A0504b]",2,true,"All",https://localhost/console/rule/182/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"External network connection from wscript.exe [A0505b]",2,true,"All",https://localhost/console/rule/184/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"fiddler.exe executed [C0449]",1,true,"All",https://localhost/console/rule/362/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"File and directory discovery via PowerShell [C1109a]",1,true,"All",https://localhost/console/rule/448/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"File and directory discovery via PowerShell [C1109b]",1,true,"All",https://localhost/console/rule/449/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"File and directory discovery via PowerShell [C1109c]",1,true,"All",https://localhost/console/rule/1187/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"File and Directory Discovery [F1101]",1,true,"All",https://localhost/console/rule/1230/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"File and Directory Discovery [L1114]",1,true,"All",https://localhost/console/rule/1256/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"File association for execution changed by an unpopular process [A0141]",1,true,"All",https://localhost/console/rule/57/details
"All","ESET","Persistence","2023-08-02T16:12:56Z",false,0,"File association for execution changed [M0107]",2,true,"All",https://localhost/console/rule/1033/details
"All","ESET","File System","2023-08-02T16:12:53Z",false,0,"File Copied Through LogMeIn GoToMyPC [D0326]",2,true,"All",https://localhost/console/rule/483/details
"All","ESET","File System","2023-08-02T16:12:53Z",false,0,"File Copied Through TeamViewer [D0325]",2,true,"All",https://localhost/console/rule/482/details
"All","ESET","File System","2023-08-02T16:12:53Z",false,0,"File Copied Through TightVNC [D0327]",2,true,"All",https://localhost/console/rule/484/details
"All","ESET","File system","2023-08-02T16:12:52Z",false,0,"File CSIDL_X has been written [C0305]",2,true,"All",https://localhost/console/rule/290/details
"All","ESET","File system","2023-08-02T16:12:52Z",false,0,"File deleted from documents folder [C0306]",1,true,"All",https://localhost/console/rule/291/details
"All","ESET","File system","2023-08-02T16:12:52Z",true,0,"File deleted from ESET folder [C0331]",3,true,"All",https://localhost/console/rule/311/details
"All","ESET","File system","2023-08-02T16:12:52Z",false,0,"File deleted from system folder [C0307]",1,true,"All",https://localhost/console/rule/292/details
"All","ESET","File system","2023-08-02T16:12:57Z",false,0,"File Deleted via rm [L0322A]",1,true,"All",https://localhost/console/rule/1239/details
"All","ESET","File system","2023-08-02T16:12:56Z",false,0,"File Deleted via shred [L0322C]",1,true,"All",https://localhost/console/rule/949/details
"All","ESET","File system","2023-08-02T16:12:51Z",false,0,"File deletion via PowerShell [C0301a]",1,true,"All",https://localhost/console/rule/285/details
